province_code,district_code,subdistrict_code,province_name,district_name,subdistrict_name
17,01,0800,สิงห์บุรี,เมืองสิงห์บุรี,บางกระบือ
17,02,0100,สิงห์บุรี,บางระจัน,สิงห์
17,02,0200,สิงห์บุรี,บางระจัน,ไม้ดัด
17,02,0300,สิงห์บุรี,บางระจัน,เชิงกลัด
17,02,0400,สิงห์บุรี,บางระจัน,โพชนไก่
17,02,0500,สิงห์บุรี,บางระจัน,แม่ลา
17,02,0600,สิงห์บุรี,บางระจัน,บ้านจ่า
17,02,0700,สิงห์บุรี,บางระจัน,พักทัน
17,02,0800,สิงห์บุรี,บางระจัน,สระแจง
17,03,0100,สิงห์บุรี,ค่ายบางระจัน,โพทะเล
17,03,0200,สิงห์บุรี,ค่ายบางระจัน,บางระจัน
17,03,0300,สิงห์บุรี,ค่ายบางระจัน,โพสังโฆ
17,03,0400,สิงห์บุรี,ค่ายบางระจัน,ท่าข้าม
17,03,0500,สิงห์บุรี,ค่ายบางระจัน,คอทราย
17,03,0600,สิงห์บุรี,ค่ายบางระจัน,หนองกระทุ่ม
17,04,0100,สิงห์บุรี,พรหมบุรี,พระงาม
17,04,0200,สิงห์บุรี,พรหมบุรี,พรหมบุรี
17,04,0300,สิงห์บุรี,พรหมบุรี,บางน้ำเชี่ยว
17,04,0400,สิงห์บุรี,พรหมบุรี,บ้านหม้อ
17,04,0500,สิงห์บุรี,พรหมบุรี,บ้านแป้ง
17,04,0600,สิงห์บุรี,พรหมบุรี,หัวป่า
17,04,0700,สิงห์บุรี,พรหมบุรี,โรงช้าง
17,05,0100,สิงห์บุรี,ท่าช้าง,ถอนสมอ
17,05,0200,สิงห์บุรี,ท่าช้าง,โพประจักษ์
17,05,0300,สิงห์บุรี,ท่าช้าง,วิหารขาว
17,05,0400,สิงห์บุรี,ท่าช้าง,พิกุลทอง
17,06,0100,สิงห์บุรี,อินทร์บุรี,อินทร์บุรี
17,06,0200,สิงห์บุรี,อินทร์บุรี,ประศุก
17,06,0300,สิงห์บุรี,อินทร์บุรี,ทับยา
17,06,0400,สิงห์บุรี,อินทร์บุรี,งิ้วราย
17,06,0500,สิงห์บุรี,อินทร์บุรี,ชีน้ำร้าย
17,06,0600,สิงห์บุรี,อินทร์บุรี,ท่างาม
17,06,0700,สิงห์บุรี,อินทร์บุรี,น้ำตาล
17,06,0800,สิงห์บุรี,อินทร์บุรี,ทองเอน
17,06,0900,สิงห์บุรี,อินทร์บุรี,ห้วยชัน
17,06,1000,สิงห์บุรี,อินทร์บุรี,โพธิ์ชัย
18,01,0100,ชัยนาท,เมืองชัยนาท,ในเมือง
18,01,0200,ชัยนาท,เมืองชัยนาท,บ้านกล้วย
18,01,0300,ชัยนาท,เมืองชัยนาท,ท่าชัย
18,01,0400,ชัยนาท,เมืองชัยนาท,ชัยนาท
18,01,0500,ชัยนาท,เมืองชัยนาท,เขาท่าพระ
18,01,0600,ชัยนาท,เมืองชัยนาท,หาดท่าเสา
18,01,0700,ชัยนาท,เมืองชัยนาท,ธรรมามูล
18,01,0800,ชัยนาท,เมืองชัยนาท,เสือโฮก
18,01,0900,ชัยนาท,เมืองชัยนาท,นางลือ
18,02,0100,ชัยนาท,มโนรมย์,คุ้งสำเภา
18,02,0200,ชัยนาท,มโนรมย์,วัดโคก
18,02,0300,ชัยนาท,มโนรมย์,ศิลาดาน
18,02,0400,ชัยนาท,มโนรมย์,ท่าฉนวน
18,02,0500,ชัยนาท,มโนรมย์,หางน้ำสาคร
18,02,0600,ชัยนาท,มโนรมย์,ไร่พัฒนา
18,02,0700,ชัยนาท,มโนรมย์,อู่ตะเภา
18,03,0100,ชัยนาท,วัดสิงห์,วัดสิงห์
18,03,0200,ชัยนาท,วัดสิงห์,มะขามเฒ่า
18,03,0300,ชัยนาท,วัดสิงห์,หนองน้อย
18,03,0400,ชัยนาท,วัดสิงห์,หนองบัว
18,03,0600,ชัยนาท,วัดสิงห์,หนองขุ่น
18,03,0700,ชัยนาท,วัดสิงห์,บ่อแร่
18,03,1100,ชัยนาท,วัดสิงห์,วังหมัน
18,04,0100,ชัยนาท,สรรพยา,สรรพยา
18,04,0200,ชัยนาท,สรรพยา,ตลุก
18,04,0300,ชัยนาท,สรรพยา,เขาแก้ว
18,04,0400,ชัยนาท,สรรพยา,โพนางดำตก
18,04,0500,ชัยนาท,สรรพยา,โพนางดำออก
18,04,0600,ชัยนาท,สรรพยา,บางหลวง
18,04,0700,ชัยนาท,สรรพยา,หาดอาษา
18,05,0100,ชัยนาท,สรรคบุรี,แพรกศรีราชา
18,05,0200,ชัยนาท,สรรคบุรี,เที่ยงแท้
18,05,0300,ชัยนาท,สรรคบุรี,ห้วยกรด
18,05,0400,ชัยนาท,สรรคบุรี,โพงาม
18,05,0500,ชัยนาท,สรรคบุรี,บางขุด
18,05,0600,ชัยนาท,สรรคบุรี,ดงคอน
18,05,0700,ชัยนาท,สรรคบุรี,ดอนกำ
18,05,0800,ชัยนาท,สรรคบุรี,ห้วยกรดพัฒนา
18,06,0100,ชัยนาท,หันคา,หันคา
18,06,0200,ชัยนาท,หันคา,บ้านเชี่ยน
18,06,0500,ชัยนาท,หันคา,ไพรนกยูง
18,06,0600,ชัยนาท,หันคา,หนองแซง
18,06,0700,ชัยนาท,หันคา,ห้วยงู
18,06,0800,ชัยนาท,หันคา,วังไก่เถื่อน
18,06,0900,ชัยนาท,หันคา,เด่นใหญ่
18,06,1100,ชัยนาท,หันคา,สามง่ามท่าโบสถ์
18,07,0100,ชัยนาท,กิ่งอำเภอหนองมะโมง,หนองมะโมง
18,07,0200,ชัยนาท,กิ่งอำเภอหนองมะโมง,วังตะเคียน
18,07,0300,ชัยนาท,กิ่งอำเภอหนองมะโมง,สะพานหิน
18,07,0400,ชัยนาท,กิ่งอำเภอหนองมะโมง,กุดจอก
18,08,0100,ชัยนาท,กิ่งอำเภอเนินขาม,เนินขาม
18,08,0200,ชัยนาท,กิ่งอำเภอเนินขาม,กะบกเตี้ย
18,08,0300,ชัยนาท,กิ่งอำเภอเนินขาม,สุขเดือนห้า
19,01,0100,สระบุรี,เมืองสระบุรี,ปากเพรียว
19,01,0500,สระบุรี,เมืองสระบุรี,ดาวเรือง
19,01,0600,สระบุรี,เมืองสระบุรี,นาโฉง
19,01,0700,สระบุรี,เมืองสระบุรี,โคกสว่าง
19,01,0800,สระบุรี,เมืองสระบุรี,หนองโน
19,01,0900,สระบุรี,เมืองสระบุรี,หนองยาว
19,01,1000,สระบุรี,เมืองสระบุรี,ปากข้าวสาร
19,01,1100,สระบุรี,เมืองสระบุรี,หนองปลาไหล
19,01,1200,สระบุรี,เมืองสระบุรี,กุดนกเปล้า
19,01,1300,สระบุรี,เมืองสระบุรี,ตลิ่งชัน
19,01,1400,สระบุรี,เมืองสระบุรี,ตะกุด
19,02,0100,สระบุรี,แก่งคอย,แก่งคอย
19,02,0200,สระบุรี,แก่งคอย,ทับกวาง
19,02,0300,สระบุรี,แก่งคอย,ตาลเดี่ยว
19,02,0400,สระบุรี,แก่งคอย,ห้วยแห้ง
19,02,0500,สระบุรี,แก่งคอย,ท่าคล้อ
19,02,0600,สระบุรี,แก่งคอย,หินซ้อน
19,02,0700,สระบุรี,แก่งคอย,บ้านธาตุ
19,02,0800,สระบุรี,แก่งคอย,บ้านป่า
19,02,0900,สระบุรี,แก่งคอย,ท่าตูม
19,02,1000,สระบุรี,แก่งคอย,ชะอม
19,02,1100,สระบุรี,แก่งคอย,สองคอน
19,02,1200,สระบุรี,แก่งคอย,เตาปูน
19,02,1300,สระบุรี,แก่งคอย,ชำผักแพว
19,02,1500,สระบุรี,แก่งคอย,ท่ามะปราง
19,03,0100,สระบุรี,หนองแค,หนองแค
19,03,0200,สระบุรี,หนองแค,กุ่มหัก
19,03,0300,สระบุรี,หนองแค,คชสิทธิ์
19,03,0400,สระบุรี,หนองแค,โคกตูม
19,03,0500,สระบุรี,หนองแค,โคกแย้
19,03,0600,สระบุรี,หนองแค,บัวลอย
19,03,0700,สระบุรี,หนองแค,ไผ่ต่ำ
19,03,0800,สระบุรี,หนองแค,โพนทอง
19,03,0900,สระบุรี,หนองแค,ห้วยขมิ้น
19,03,1000,สระบุรี,หนองแค,ห้วยทราย
19,03,1100,สระบุรี,หนองแค,หนองไข่น้ำ
19,03,1200,สระบุรี,หนองแค,หนองแขม
19,03,1300,สระบุรี,หนองแค,หนองจิก
19,03,1400,สระบุรี,หนองแค,หนองจรเข้
19,03,1500,สระบุรี,หนองแค,หนองนาก
19,03,1600,สระบุรี,หนองแค,หนองปลาหมอ
19,03,1700,สระบุรี,หนองแค,หนองปลิง
19,03,1800,สระบุรี,หนองแค,หนองโรง
19,04,0100,สระบุรี,วิหารแดง,หนองหมู
19,04,0200,สระบุรี,วิหารแดง,บ้านลำ
19,04,0300,สระบุรี,วิหารแดง,คลองเรือ
19,04,0400,สระบุรี,วิหารแดง,วิหารแดง
19,04,0500,สระบุรี,วิหารแดง,หนองสรวง
19,04,0600,สระบุรี,วิหารแดง,เจริญธรรม
19,05,0100,สระบุรี,หนองแซง,หนองแซง
19,05,0200,สระบุรี,หนองแซง,หนองควายโซ
19,05,0300,สระบุรี,หนองแซง,หนองหัวโพ
19,05,0400,สระบุรี,หนองแซง,หนองสีดา
19,05,0500,สระบุรี,หนองแซง,หนองกบ
19,05,0600,สระบุรี,หนองแซง,ไก่เส่า
19,05,0700,สระบุรี,หนองแซง,โคกสะอาด
19,05,0800,สระบุรี,หนองแซง,ม่วงหวาน
19,05,0900,สระบุรี,หนองแซง,เขาดิน
19,06,0100,สระบุรี,บ้านหมอ,บ้านหมอ
19,06,0200,สระบุรี,บ้านหมอ,บางโขมด
19,06,0300,สระบุรี,บ้านหมอ,สร่างโศก
19,06,0400,สระบุรี,บ้านหมอ,ตลาดน้อย
19,06,0500,สระบุรี,บ้านหมอ,หรเทพ
19,06,0600,สระบุรี,บ้านหมอ,โคกใหญ่
19,06,0700,สระบุรี,บ้านหมอ,ไผ่ขวาง
19,06,0800,สระบุรี,บ้านหมอ,บ้านครัว
19,06,0900,สระบุรี,บ้านหมอ,หนองบัว
19,07,0100,สระบุรี,ดอนพุด,ดอนพุด
19,07,0200,สระบุรี,ดอนพุด,ไผ่หลิ่ว
19,07,0300,สระบุรี,ดอนพุด,บ้านหลวง
19,07,0400,สระบุรี,ดอนพุด,ดงตะงาว
19,08,0100,สระบุรี,หนองโดน,หนองโดน
19,08,0200,สระบุรี,หนองโดน,บ้านกลับ
19,08,0300,สระบุรี,หนองโดน,ดอนทอง
19,08,0400,สระบุรี,หนองโดน,บ้านโปร่ง
19,09,0100,สระบุรี,พระพุทธบาท,พระพุทธบาท
19,09,0200,สระบุรี,พระพุทธบาท,ขุนโขลน
19,09,0300,สระบุรี,พระพุทธบาท,ธารเกษม
19,09,0400,สระบุรี,พระพุทธบาท,นายาว
19,09,0500,สระบุรี,พระพุทธบาท,พุคำจาน
19,09,0600,สระบุรี,พระพุทธบาท,เขาวง
19,09,0700,สระบุรี,พระพุทธบาท,ห้วยป่าหวาย
19,09,0800,สระบุรี,พระพุทธบาท,พุกร่าง
19,09,0900,สระบุรี,พระพุทธบาท,หนองแก
19,10,0100,สระบุรี,เสาไห้,เสาไห้
19,10,0200,สระบุรี,เสาไห้,บ้านยาง
19,10,0300,สระบุรี,เสาไห้,หัวปลวก
19,10,0400,สระบุรี,เสาไห้,งิ้วงาม
19,10,0500,สระบุรี,เสาไห้,ศาลารีไทย
19,10,0600,สระบุรี,เสาไห้,ต้นตาล
19,10,0700,สระบุรี,เสาไห้,ท่าช้าง
19,10,0800,สระบุรี,เสาไห้,พระยาทด
19,10,0900,สระบุรี,เสาไห้,ม่วงงาม
19,10,1000,สระบุรี,เสาไห้,เริงราง
19,10,1100,สระบุรี,เสาไห้,เมืองเก่า
19,10,1200,สระบุรี,เสาไห้,สวนดอกไม้
19,11,0100,สระบุรี,มวกเหล็ก,มวกเหล็ก
19,11,0200,สระบุรี,มวกเหล็ก,มิตรภาพ
19,11,0400,สระบุรี,มวกเหล็ก,หนองย่างเสือ
19,11,0500,สระบุรี,มวกเหล็ก,ลำสมพุง
19,11,0700,สระบุรี,มวกเหล็ก,ลำพญากลาง
19,11,0900,สระบุรี,มวกเหล็ก,ซับสนุ่น
19,12,0100,สระบุรี,วังม่วง,แสลงพัน
19,12,0200,สระบุรี,วังม่วง,คำพราน
19,12,0300,สระบุรี,วังม่วง,วังม่วง
19,13,0100,สระบุรี,เฉลิมพระเกียรติ,เขาดินพัฒนา
19,13,0200,สระบุรี,เฉลิมพระเกียรติ,บ้านแก้ง
19,13,0300,สระบุรี,เฉลิมพระเกียรติ,ผึ้งรวง
19,13,0400,สระบุรี,เฉลิมพระเกียรติ,พุแค
19,13,0500,สระบุรี,เฉลิมพระเกียรติ,ห้วยบง
19,13,0600,สระบุรี,เฉลิมพระเกียรติ,หน้าพระลาน
20,01,0100,ชลบุรี,เมืองชลบุรี,บางปลาสร้อย
20,01,0200,ชลบุรี,เมืองชลบุรี,มะขามหย่ง
20,01,0300,ชลบุรี,เมืองชลบุรี,บ้านโขด
20,01,0400,ชลบุรี,เมืองชลบุรี,แสนสุข
20,01,0500,ชลบุรี,เมืองชลบุรี,บ้านสวน
20,01,0600,ชลบุรี,เมืองชลบุรี,หนองรี
20,01,0700,ชลบุรี,เมืองชลบุรี,นาป่า
20,01,0800,ชลบุรี,เมืองชลบุรี,หนองข้างคอก
20,01,0900,ชลบุรี,เมืองชลบุรี,ดอนหัวฬ่อ
20,01,1000,ชลบุรี,เมืองชลบุรี,หนองไม้แดง
20,01,1100,ชลบุรี,เมืองชลบุรี,บางทราย
20,01,1200,ชลบุรี,เมืองชลบุรี,คลองตำหรุ
20,01,1300,ชลบุรี,เมืองชลบุรี,เหมือง
20,01,1400,ชลบุรี,เมืองชลบุรี,บ้านปึก
20,01,1500,ชลบุรี,เมืองชลบุรี,ห้วยกะปิ
20,01,1600,ชลบุรี,เมืองชลบุรี,เสม็ด
20,01,1700,ชลบุรี,เมืองชลบุรี,อ่างศิลา
20,01,1800,ชลบุรี,เมืองชลบุรี,สำนักบก
20,02,0100,ชลบุรี,บ้านบึง,บ้านบึง
20,02,0200,ชลบุรี,บ้านบึง,คลองกิ่ว
20,02,0300,ชลบุรี,บ้านบึง,มาบไผ่
20,02,0400,ชลบุรี,บ้านบึง,หนองซ้ำซาก
20,02,0500,ชลบุรี,บ้านบึง,หนองบอนแดง
20,02,0600,ชลบุรี,บ้านบึง,หนองชาก
20,02,0700,ชลบุรี,บ้านบึง,หนองอิรุณ
20,02,0800,ชลบุรี,บ้านบึง,หนองไผ่แก้ว
20,03,0100,ชลบุรี,หนองใหญ่,หนองใหญ่
20,03,0200,ชลบุรี,หนองใหญ่,คลองพลู
20,03,0300,ชลบุรี,หนองใหญ่,หนองเสือช้าง
20,03,0400,ชลบุรี,หนองใหญ่,ห้างสูง
20,03,0500,ชลบุรี,หนองใหญ่,เขาซก
20,04,0100,ชลบุรี,บางละมุง,บางละมุง
20,04,0200,ชลบุรี,บางละมุง,หนองปรือ
20,04,0300,ชลบุรี,บางละมุง,หนองปลาไหล
20,04,0400,ชลบุรี,บางละมุง,โป่ง
20,04,0500,ชลบุรี,บางละมุง,เขาไม้แก้ว
20,04,0600,ชลบุรี,บางละมุง,ห้วยใหญ่
20,04,0700,ชลบุรี,บางละมุง,ตะเคียนเตี้ย
20,04,0800,ชลบุรี,บางละมุง,นาเกลือ
20,05,0100,ชลบุรี,พานทอง,พานทอง
20,05,0200,ชลบุรี,พานทอง,หนองตำลึง
20,05,0300,ชลบุรี,พานทอง,มาบโป่ง
20,05,0400,ชลบุรี,พานทอง,หนองกะขะ
20,05,0500,ชลบุรี,พานทอง,หนองหงษ์
20,05,0600,ชลบุรี,พานทอง,โคกขี้หนอน
20,05,0700,ชลบุรี,พานทอง,บ้านเก่า
20,05,0800,ชลบุรี,พานทอง,หน้าประดู่
20,05,0900,ชลบุรี,พานทอง,บางนาง
20,05,1000,ชลบุรี,พานทอง,เกาะลอย
20,05,1100,ชลบุรี,พานทอง,บางหัก
20,06,0100,ชลบุรี,พนัสนิคม,พนัสนิคม
20,06,0200,ชลบุรี,พนัสนิคม,หน้าพระธาตุ
20,06,0300,ชลบุรี,พนัสนิคม,วัดหลวง
20,06,0400,ชลบุรี,พนัสนิคม,บ้านเซิด
20,06,0500,ชลบุรี,พนัสนิคม,นาเริก
20,06,0600,ชลบุรี,พนัสนิคม,หมอนนาง
20,06,0700,ชลบุรี,พนัสนิคม,สระสี่เหลี่ยม
20,06,0800,ชลบุรี,พนัสนิคม,วัดโบสถ์
20,06,0900,ชลบุรี,พนัสนิคม,กุฎโง้ง
20,06,1000,ชลบุรี,พนัสนิคม,หัวถนน
20,06,1100,ชลบุรี,พนัสนิคม,ท่าข้าม
20,06,1300,ชลบุรี,พนัสนิคม,หนองปรือ
20,06,1400,ชลบุรี,พนัสนิคม,หนองขยาด
20,06,1500,ชลบุรี,พนัสนิคม,ทุ่งขวาง
20,06,1600,ชลบุรี,พนัสนิคม,หนองเหียง
20,06,1700,ชลบุรี,พนัสนิคม,นาวังหิน
20,06,1800,ชลบุรี,พนัสนิคม,บ้านช้าง
20,06,2000,ชลบุรี,พนัสนิคม,โคกเพลาะ
20,06,2100,ชลบุรี,พนัสนิคม,ไร่หลักทอง
20,06,2200,ชลบุรี,พนัสนิคม,นามะตูม
20,07,0100,ชลบุรี,ศรีราชา,ศรีราชา
20,07,0200,ชลบุรี,ศรีราชา,สุรศักดิ์
20,07,0300,ชลบุรี,ศรีราชา,ทุ่งสุขลา
20,07,0400,ชลบุรี,ศรีราชา,บึง
20,07,0500,ชลบุรี,ศรีราชา,หนองขาม
20,07,0600,ชลบุรี,ศรีราชา,เขาคันทรง
20,07,0700,ชลบุรี,ศรีราชา,บางพระ
20,07,0800,ชลบุรี,ศรีราชา,บ่อวิน
20,08,0100,ชลบุรี,เกาะสีชัง,ท่าเทววงษ์
20,09,0100,ชลบุรี,สัตหีบ,สัตหีบ
20,09,0200,ชลบุรี,สัตหีบ,นาจอมเทียน
20,09,0300,ชลบุรี,สัตหีบ,พลูตาหลวง
20,09,0400,ชลบุรี,สัตหีบ,บางเสร่
20,09,0500,ชลบุรี,สัตหีบ,แสมสาร
20,10,0100,ชลบุรี,บ่อทอง,บ่อทอง
20,10,0200,ชลบุรี,บ่อทอง,วัดสุวรรณ
20,10,0300,ชลบุรี,บ่อทอง,บ่อกวางทอง
20,10,0400,ชลบุรี,บ่อทอง,ธาตุทอง
20,10,0500,ชลบุรี,บ่อทอง,เกษตรสุวรรณ
20,10,0600,ชลบุรี,บ่อทอง,พลวงทอง
20,11,0100,ชลบุรี,กิ่งอำเภอเกาะจันทร์,เกาะจันทร์
20,11,0200,ชลบุรี,กิ่งอำเภอเกาะจันทร์,ท่าบุญมี
21,01,0100,ระยอง,เมืองระยอง,ท่าประดู่
21,01,0200,ระยอง,เมืองระยอง,เชิงเนิน
21,01,0300,ระยอง,เมืองระยอง,ตะพง
21,01,0400,ระยอง,เมืองระยอง,ปากน้ำ
21,01,0500,ระยอง,เมืองระยอง,เพ
21,01,0600,ระยอง,เมืองระยอง,แกลง
21,01,0700,ระยอง,เมืองระยอง,บ้านแลง
21,01,0800,ระยอง,เมืองระยอง,นาตาขวัญ
21,01,0900,ระยอง,เมืองระยอง,เนินพระ
21,01,1000,ระยอง,เมืองระยอง,กะเฉด
21,01,1100,ระยอง,เมืองระยอง,ทับมา
21,01,1200,ระยอง,เมืองระยอง,น้ำคอก
21,01,1300,ระยอง,เมืองระยอง,ห้วยโป่ง
21,01,1400,ระยอง,เมืองระยอง,มาบตาพุด
21,01,1500,ระยอง,เมืองระยอง,สำนักทอง
21,02,0100,ระยอง,บ้านฉาง,สำนักท้อน
21,02,0200,ระยอง,บ้านฉาง,พลา
21,02,0300,ระยอง,บ้านฉาง,บ้านฉาง
21,03,0100,ระยอง,แกลง,ทางเกวียน
21,03,0200,ระยอง,แกลง,วังหว้า
21,03,0300,ระยอง,แกลง,ชากโดน
21,03,0400,ระยอง,แกลง,เนินฆ้อ
21,03,0500,ระยอง,แกลง,กร่ำ
21,03,0600,ระยอง,แกลง,ชากพง
21,03,0700,ระยอง,แกลง,กระแสบน
21,03,0800,ระยอง,แกลง,บ้านนา
21,03,0900,ระยอง,แกลง,ทุ่งควายกิน
21,03,1000,ระยอง,แกลง,กองดิน
21,03,1100,ระยอง,แกลง,คลองปูน
21,03,1200,ระยอง,แกลง,พังราด
21,03,1300,ระยอง,แกลง,ปากน้ำกระแส
21,03,1700,ระยอง,แกลง,ห้วยยาง
21,03,1800,ระยอง,แกลง,สองสลึง
21,04,0100,ระยอง,วังจันทร์,วังจันทร์
21,04,0200,ระยอง,วังจันทร์,ชุมแสง
21,04,0300,ระยอง,วังจันทร์,ป่ายุบใน
21,04,0400,ระยอง,วังจันทร์,พลงตาเอี่ยม
21,05,0100,ระยอง,บ้านค่าย,บ้านค่าย
21,05,0200,ระยอง,บ้านค่าย,หนองละลอก
21,05,0300,ระยอง,บ้านค่าย,หนองตะพาน
21,05,0400,ระยอง,บ้านค่าย,ตาขัน
21,05,0500,ระยอง,บ้านค่าย,บางบุตร
21,05,0600,ระยอง,บ้านค่าย,หนองบัว
21,05,0700,ระยอง,บ้านค่าย,ชากบก
21,06,0100,ระยอง,ปลวกแดง,ปลวกแดง
21,06,0200,ระยอง,ปลวกแดง,ตาสิทธิ์
21,06,0300,ระยอง,ปลวกแดง,ละหาร
21,06,0400,ระยอง,ปลวกแดง,แม่น้ำคู้
21,06,0500,ระยอง,ปลวกแดง,มาบยางพร
21,06,0600,ระยอง,ปลวกแดง,หนองไร่
21,07,0100,ระยอง,กิ่งอำเภอเขาชะเมา,น้ำเป็น
21,07,0200,ระยอง,กิ่งอำเภอเขาชะเมา,ห้วยทับมอญ
21,07,0300,ระยอง,กิ่งอำเภอเขาชะเมา,ชำฆ้อ
21,07,0400,ระยอง,กิ่งอำเภอเขาชะเมา,เขาน้อย
21,08,0100,ระยอง,กิ่งอำเภอนิคมพัฒนา,นิคมพัฒนา
21,08,0200,ระยอง,กิ่งอำเภอนิคมพัฒนา,มาบข่า
21,08,0300,ระยอง,กิ่งอำเภอนิคมพัฒนา,พนานิคม
21,08,0400,ระยอง,กิ่งอำเภอนิคมพัฒนา,มะขามคู่
22,01,0100,จันทบุรี,เมืองจันทบุรี,ตลาด
22,01,0200,จันทบุรี,เมืองจันทบุรี,วัดใหม่
22,01,0300,จันทบุรี,เมืองจันทบุรี,คลองนารายณ์
22,01,0400,จันทบุรี,เมืองจันทบุรี,เกาะขวาง
22,01,0500,จันทบุรี,เมืองจันทบุรี,คมบาง
22,01,0600,จันทบุรี,เมืองจันทบุรี,ท่าช้าง
22,01,0700,จันทบุรี,เมืองจันทบุรี,จันทนิมิต
22,01,0800,จันทบุรี,เมืองจันทบุรี,บางกะจะ
22,01,0900,จันทบุรี,เมืองจันทบุรี,แสลง
22,01,1000,จันทบุรี,เมืองจันทบุรี,หนองบัว
22,01,1100,จันทบุรี,เมืองจันทบุรี,พลับพลา
22,02,0100,จันทบุรี,ขลุง,ขลุง
22,02,0200,จันทบุรี,ขลุง,บ่อ
22,02,0300,จันทบุรี,ขลุง,เกวียนหัก
22,02,0400,จันทบุรี,ขลุง,ตะปอน
22,02,0500,จันทบุรี,ขลุง,บางชัน
22,02,0600,จันทบุรี,ขลุง,วันยาว
22,02,0700,จันทบุรี,ขลุง,ซึ้ง
22,02,0800,จันทบุรี,ขลุง,มาบไพ
22,02,0900,จันทบุรี,ขลุง,วังสรรพรส
22,02,1000,จันทบุรี,ขลุง,ตรอกนอง
22,02,1100,จันทบุรี,ขลุง,ตกพรม
22,02,1200,จันทบุรี,ขลุง,บ่อเวฬุ
22,03,0100,จันทบุรี,ท่าใหม่,ท่าใหม่
22,03,0200,จันทบุรี,ท่าใหม่,ยายร้า
22,03,0300,จันทบุรี,ท่าใหม่,สีพยา
22,03,0400,จันทบุรี,ท่าใหม่,บ่อพุ
22,03,0500,จันทบุรี,ท่าใหม่,พลอยแหวน
22,03,0600,จันทบุรี,ท่าใหม่,เขาวัว
22,03,0700,จันทบุรี,ท่าใหม่,เขาบายศรี
22,03,0800,จันทบุรี,ท่าใหม่,สองพี่น้อง
22,03,0900,จันทบุรี,ท่าใหม่,ทุ่งเบญจา
22,03,1100,จันทบุรี,ท่าใหม่,รำพัน
22,03,1200,จันทบุรี,ท่าใหม่,โขมง
22,03,1300,จันทบุรี,ท่าใหม่,ตะกาดเง้า
22,03,1400,จันทบุรี,ท่าใหม่,คลองขุด
22,03,2400,จันทบุรี,ท่าใหม่,เขาแก้ว
22,04,0100,จันทบุรี,โป่งน้ำร้อน,ทับไทร
22,04,0200,จันทบุรี,โป่งน้ำร้อน,โป่งน้ำร้อน
22,04,0400,จันทบุรี,โป่งน้ำร้อน,หนองตาคง
22,04,0900,จันทบุรี,โป่งน้ำร้อน,เทพนิมิต
22,04,1000,จันทบุรี,โป่งน้ำร้อน,คลองใหญ่
22,05,0100,จันทบุรี,มะขาม,มะขาม
22,05,0200,จันทบุรี,มะขาม,ท่าหลวง
22,05,0300,จันทบุรี,มะขาม,ปัถวี
22,05,0400,จันทบุรี,มะขาม,วังแซ้ม
22,05,0600,จันทบุรี,มะขาม,ฉมัน
22,05,0800,จันทบุรี,มะขาม,อ่างคีรี
22,06,0100,จันทบุรี,แหลมสิงห์,ปากน้ำแหลมสิงห์
22,06,0200,จันทบุรี,แหลมสิงห์,เกาะเปริด
22,06,0300,จันทบุรี,แหลมสิงห์,หนองชิ่ม
22,06,0400,จันทบุรี,แหลมสิงห์,พลิ้ว
22,06,0500,จันทบุรี,แหลมสิงห์,คลองน้ำเค็ม
22,06,0600,จันทบุรี,แหลมสิงห์,บางสระเก้า
22,06,0700,จันทบุรี,แหลมสิงห์,บางกะไชย
22,07,0100,จันทบุรี,สอยดาว,ปะตง
22,07,0200,จันทบุรี,สอยดาว,ทุ่งขนาน
22,07,0300,จันทบุรี,สอยดาว,ทับช้าง
22,07,0400,จันทบุรี,สอยดาว,ทรายขาว
22,07,0500,จันทบุรี,สอยดาว,สะตอน
22,08,0100,จันทบุรี,แก่งหางแมว,แก่งหางแมว
22,08,0200,จันทบุรี,แก่งหางแมว,ขุนซ่อง
22,08,0300,จันทบุรี,แก่งหางแมว,สามพี่น้อง
22,08,0400,จันทบุรี,แก่งหางแมว,พวา
22,08,0500,จันทบุรี,แก่งหางแมว,เขาวงกต
22,09,0100,จันทบุรี,นายายอาม,นายายอาม
22,09,0200,จันทบุรี,นายายอาม,วังโตนด
22,09,0300,จันทบุรี,นายายอาม,กระแจะ
22,09,0400,จันทบุรี,นายายอาม,สนามไชย
22,09,0500,จันทบุรี,นายายอาม,ช้างข้าม
22,09,0600,จันทบุรี,นายายอาม,วังใหม่
22,10,0100,จันทบุรี,กิ่งอำเภอเขาคิชฌกูฏ,ชากไทย
22,10,0200,จันทบุรี,กิ่งอำเภอเขาคิชฌกูฏ,พลวง
22,10,0300,จันทบุรี,กิ่งอำเภอเขาคิชฌกูฏ,ตะเคียนทอง
22,10,0400,จันทบุรี,กิ่งอำเภอเขาคิชฌกูฏ,คลองพลู
22,10,0500,จันทบุรี,กิ่งอำเภอเขาคิชฌกูฏ,จันทเขลม
23,01,0100,ตราด,เมืองตราด,บางพระ
23,01,0200,ตราด,เมืองตราด,หนองเสม็ด
23,01,0300,ตราด,เมืองตราด,หนองโสน
23,01,0400,ตราด,เมืองตราด,หนองคันทรง
23,01,0500,ตราด,เมืองตราด,ห้วงน้ำขาว
23,01,0600,ตราด,เมืองตราด,อ่าวใหญ่
